transactionId,productId,transactionAmount,transactionDatetime
5329,10,1000,2023-09-19 12:00:00
5330,40,4000,2023-09-19 12:05:00
5331,30,1000,2023-09-19 12:10:00
5332,10,2000,2023-09-19 12:15:00
5333,20,4000,2023-09-19 12:20:00
5334,10,2000,2023-09-19 12:25:00
5335,10,2000,2023-09-19 12:30:00
5336,30,3000,2023-09-19 12:35:00
5337,10,3000,2023-09-19 12:40:00
5338,30,1000,2023-09-19 12:45:00
5339,20,4000,2023-09-19 12:50:00
5340,10,4000,2023-09-19 12:55:00
5341,10,4000,2023-09-19 13:00:00
5342,30,4000,2023-09-19 13:05:00
5343,20,1000,2023-09-19 13:10:00
5344,10,1000,2023-09-19 13:15:00
5345,10,3000,2023-09-19 13:20:00
5346,20,3000,2023-09-19 13:25:00
5347,40,2000,2023-09-19 13:30:00
5348,10,3000,2023-09-19 13:35:00
5349,30,2000,2023-09-19 13:40:00
5350,20,1000,2023-09-19 13:45:00
5351,30,4000,2023-09-19 13:50:00
5352,10,4000,2023-09-19 13:55:00
5353,20,2000,2023-09-19 14:00:00
5354,30,3000,2023-09-19 14:05:00
5355,10,3000,2023-09-19 14:10:00
5356,20,1000,2023-09-19 14:15:00
5357,20,3000,2023-09-19 14:20:00
5358,20,2000,2023-09-19 14:25:00
5359,10,1000,2023-09-19 14:30:00
5360,30,4000,2023-09-19 14:35:00
5361,40,4000,2023-09-19 14:40:00
5362,20,4000,2023-09-19 14:45:00
5363,10,2000,2023-09-19 14:50:00
5364,30,4000,2023-09-19 14:55:00
5365,40,4000,2023-09-19 15:00:00
5366,30,4000,2023-09-19 15:05:00
5367,10,4000,2023-09-19 15:10:00
5368,20,4000,2023-09-19 15:15:00
5369,40,3000,2023-09-19 15:20:00
5370,30,1000,2023-09-19 15:25:00
5371,40,2000,2023-09-19 15:30:00
5372,40,3000,2023-09-19 15:35:00
5373,30,2000,2023-09-19 15:40:00
5374,30,4000,2023-09-19 15:45:00
5375,20,4000,2023-09-19 15:50:00
5376,30,4000,2023-09-19 15:55:00
5377,30,4000,2023-09-19 16:00:00
5378,20,2000,2023-09-19 16:05:00
5379,10,3000,2023-09-19 16:10:00
5380,10,2000,2023-09-19 16:15:00
5381,30,2000,2023-09-19 16:20:00
5382,10,2000,2023-09-19 16:25:00
5383,20,3000,2023-09-19 16:30:00
5384,30,4000,2023-09-19 16:35:00
5385,40,3000,2023-09-19 16:40:00
5386,30,2000,2023-09-19 16:45:00
5387,40,4000,2023-09-19 16:50:00
5388,20,3000,2023-09-19 16:55:00
5389,10,4000,2023-09-19 17:00:00
5390,40,4000,2023-09-19 17:05:00
5391,10,3000,2023-09-19 17:10:00
5392,40,1000,2023-09-19 17:15:00
5393,40,3000,2023-09-19 17:20:00
5394,10,1000,2023-09-19 17:25:00
5395,40,3000,2023-09-19 17:30:00
5396,10,1000,2023-09-19 17:35:00
5397,20,3000,2023-09-19 17:40:00
5398,30,3000,2023-09-19 17:45:00
5399,10,4000,2023-09-19 17:50:00
5400,20,1000,2023-09-19 17:55:00
5401,30,1000,2023-09-19 18:00:00
5402,10,1000,2023-09-19 18:05:00
5403,10,3000,2023-09-19 18:10:00
5404,10,2000,2023-09-19 18:15:00
5405,10,2000,2023-09-19 18:20:00
5406,40,2000,2023-09-19 18:25:00
5407,40,1000,2023-09-19 18:30:00
5408,30,2000,2023-09-19 18:35:00
5409,10,3000,2023-09-19 18:40:00
5410,10,3000,2023-09-19 18:45:00
5411,10,2000,2023-09-19 18:50:00
5412,30,4000,2023-09-19 18:55:00
5413,10,3000,2023-09-19 19:00:00
5414,40,2000,2023-09-19 19:05:00
5415,30,1000,2023-09-19 19:10:00
5416,10,2000,2023-09-19 19:15:00
5417,10,1000,2023-09-19 19:20:00
5418,30,3000,2023-09-19 19:25:00
5419,20,2000,2023-09-19 19:30:00
5420,10,4000,2023-09-19 19:35:00
5421,10,1000,2023-09-19 19:40:00
5422,10,2000,2023-09-19 19:45:00
5423,40,4000,2023-09-19 19:50:00
5424,20,2000,2023-09-19 19:55:00
5425,20,1000,2023-09-19 20:00:00
5426,40,1000,2023-09-19 20:05:00
5427,20,2000,2023-09-19 20:10:00
5428,10,4000,2023-09-19 20:15:00
5429,20,1000,2023-09-19 20:20:00
5430,40,1000,2023-09-19 20:25:00
5431,10,1000,2023-09-19 20:30:00
5432,10,3000,2023-09-19 20:35:00
5433,40,4000,2023-09-19 20:40:00
5434,30,1000,2023-09-19 20:45:00
5435,30,1000,2023-09-19 20:50:00
5436,30,3000,2023-09-19 20:55:00
5437,20,2000,2023-09-19 21:00:00
5438,30,3000,2023-09-19 21:05:00
5439,10,1000,2023-09-19 21:10:00
5440,10,2000,2023-09-19 21:15:00
5441,30,4000,2023-09-19 21:20:00
5442,30,3000,2023-09-19 21:25:00
5443,30,3000,2023-09-19 21:30:00
5444,30,1000,2023-09-19 21:35:00
5445,10,1000,2023-09-19 21:40:00
5446,30,1000,2023-09-19 21:45:00
5447,20,2000,2023-09-19 21:50:00
5448,10,1000,2023-09-19 21:55:00
5449,10,4000,2023-09-19 22:00:00
5450,30,4000,2023-09-19 22:05:00
5451,40,2000,2023-09-19 22:10:00
5452,30,2000,2023-09-19 22:15:00
5453,40,4000,2023-09-19 22:20:00
5454,40,1000,2023-09-19 22:25:00
5455,30,1000,2023-09-19 22:30:00
5456,20,4000,2023-09-19 22:35:00
5457,30,1000,2023-09-19 22:40:00
5458,10,1000,2023-09-19 22:45:00
5459,10,2000,2023-09-19 22:50:00
5460,20,1000,2023-09-19 22:55:00
5461,40,2000,2023-09-19 23:00:00
5462,30,3000,2023-09-19 23:05:00
5463,30,3000,2023-09-19 23:10:00
5464,30,2000,2023-09-19 23:15:00
5465,10,4000,2023-09-19 23:20:00
5466,20,3000,2023-09-19 23:25:00
5467,10,2000,2023-09-19 23:30:00
5468,40,4000,2023-09-19 23:35:00
5469,20,2000,2023-09-19 23:40:00
5470,40,1000,2023-09-19 23:45:00
5471,20,2000,2023-09-19 23:50:00
5472,20,3000,2023-09-19 23:55:00
5473,20,4000,2023-09-20 00:00:00
5474,40,1000,2023-09-20 00:05:00
5475,10,2000,2023-09-20 00:10:00
5476,10,2000,2023-09-20 00:15:00
5477,10,1000,2023-09-20 00:20:00
5478,40,2000,2023-09-20 00:25:00
5479,20,1000,2023-09-20 00:30:00
5480,10,3000,2023-09-20 00:35:00
5481,10,4000,2023-09-20 00:40:00
5482,20,2000,2023-09-20 00:45:00
5483,10,3000,2023-09-20 00:50:00
5484,10,3000,2023-09-20 00:55:00
5485,40,1000,2023-09-20 01:00:00
5486,20,3000,2023-09-20 01:05:00
5487,30,4000,2023-09-20 01:10:00
5488,40,2000,2023-09-20 01:15:00
5489,10,2000,2023-09-20 01:20:00
5490,10,3000,2023-09-20 01:25:00
5491,30,4000,2023-09-20 01:30:00
5492,10,4000,2023-09-20 01:35:00
5493,20,4000,2023-09-20 01:40:00
5494,10,4000,2023-09-20 01:45:00
5495,10,1000,2023-09-20 01:50:00
5496,30,2000,2023-09-20 01:55:00
5497,10,1000,2023-09-20 02:00:00
5498,30,3000,2023-09-20 02:05:00
5499,40,4000,2023-09-20 02:10:00
5500,40,3000,2023-09-20 02:15:00
5501,40,3000,2023-09-20 02:20:00
5502,20,1000,2023-09-20 02:25:00
5503,40,1000,2023-09-20 02:30:00
5504,10,4000,2023-09-20 02:35:00
5505,30,3000,2023-09-20 02:40:00
5506,40,1000,2023-09-20 02:45:00
5507,40,2000,2023-09-20 02:50:00
5508,20,3000,2023-09-20 02:55:00
5509,40,1000,2023-09-20 03:00:00
5510,40,1000,2023-09-20 03:05:00
5511,20,3000,2023-09-20 03:10:00
5512,40,4000,2023-09-20 03:15:00
5513,20,1000,2023-09-20 03:20:00
5514,10,4000,2023-09-20 03:25:00
5515,30,1000,2023-09-20 03:30:00
5516,40,2000,2023-09-20 03:35:00
5517,40,1000,2023-09-20 03:40:00
5518,10,1000,2023-09-20 03:45:00
5519,40,3000,2023-09-20 03:50:00
5520,30,1000,2023-09-20 03:55:00
5521,10,2000,2023-09-20 04:00:00
5522,10,1000,2023-09-20 04:05:00
5523,10,4000,2023-09-20 04:10:00
5524,20,1000,2023-09-20 04:15:00
5525,20,3000,2023-09-20 04:20:00
5526,40,1000,2023-09-20 04:25:00
5527,30,1000,2023-09-20 04:30:00
5528,40,1000,2023-09-20 04:35:00
5529,20,4000,2023-09-20 04:40:00
5530,40,3000,2023-09-20 04:45:00
5531,40,3000,2023-09-20 04:50:00
5532,20,4000,2023-09-20 04:55:00
5533,10,3000,2023-09-20 05:00:00
5534,30,1000,2023-09-20 05:05:00
5535,20,1000,2023-09-20 05:10:00
5536,30,3000,2023-09-20 05:15:00
5537,10,2000,2023-09-20 05:20:00
5538,40,4000,2023-09-20 05:25:00
5539,10,3000,2023-09-20 05:30:00
5540,30,1000,2023-09-20 05:35:00
5541,10,4000,2023-09-20 05:40:00
5542,30,4000,2023-09-20 05:45:00
5543,20,4000,2023-09-20 05:50:00
5544,30,1000,2023-09-20 05:55:00
5545,40,2000,2023-09-20 06:00:00
5546,20,3000,2023-09-20 06:05:00
5547,40,2000,2023-09-20 06:10:00
5548,40,1000,2023-09-20 06:15:00
5549,10,4000,2023-09-20 06:20:00
5550,30,4000,2023-09-20 06:25:00
5551,30,4000,2023-09-20 06:30:00
5552,30,4000,2023-09-20 06:35:00
5553,20,3000,2023-09-20 06:40:00
5554,40,1000,2023-09-20 06:45:00
5555,30,1000,2023-09-20 06:50:00
5556,20,4000,2023-09-20 06:55:00
5557,40,3000,2023-09-20 07:00:00
5558,30,1000,2023-09-20 07:05:00
5559,20,1000,2023-09-20 07:10:00
5560,40,1000,2023-09-20 07:15:00
5561,10,3000,2023-09-20 07:20:00
5562,20,2000,2023-09-20 07:25:00
5563,30,2000,2023-09-20 07:30:00
5564,30,2000,2023-09-20 07:35:00
5565,10,2000,2023-09-20 07:40:00
5566,10,4000,2023-09-20 07:45:00
5567,40,4000,2023-09-20 07:50:00
5568,40,4000,2023-09-20 07:55:00
5569,40,3000,2023-09-20 08:00:00
5570,20,1000,2023-09-20 08:05:00
5571,10,1000,2023-09-20 08:10:00
5572,10,4000,2023-09-20 08:15:00
5573,30,4000,2023-09-20 08:20:00
5574,30,4000,2023-09-20 08:25:00
5575,30,2000,2023-09-20 08:30:00
5576,20,3000,2023-09-20 08:35:00
5577,10,4000,2023-09-20 08:40:00
5578,10,2000,2023-09-20 08:45:00
5579,10,3000,2023-09-20 08:50:00
5580,10,2000,2023-09-20 08:55:00
5581,40,2000,2023-09-20 09:00:00
5582,10,3000,2023-09-20 09:05:00
5583,10,3000,2023-09-20 09:10:00
5584,20,3000,2023-09-20 09:15:00
5585,10,1000,2023-09-20 09:20:00
5586,10,2000,2023-09-20 09:25:00
5587,10,4000,2023-09-20 09:30:00
5588,20,3000,2023-09-20 09:35:00
5589,10,1000,2023-09-20 09:40:00
5590,10,4000,2023-09-20 09:45:00
5591,20,4000,2023-09-20 09:50:00
5592,40,4000,2023-09-20 09:55:00
5593,20,4000,2023-09-20 10:00:00
5594,40,4000,2023-09-20 10:05:00
5595,40,3000,2023-09-20 10:10:00
5596,40,1000,2023-09-20 10:15:00
5597,20,3000,2023-09-20 10:20:00
5598,40,4000,2023-09-20 10:25:00
5599,40,2000,2023-09-20 10:30:00
5600,10,3000,2023-09-20 10:35:00
5601,10,2000,2023-09-20 10:40:00
5602,40,2000,2023-09-20 10:45:00
5603,40,3000,2023-09-20 10:50:00
5604,10,2000,2023-09-20 10:55:00
5605,10,1000,2023-09-20 11:00:00
5606,30,2000,2023-09-20 11:05:00
5607,40,3000,2023-09-20 11:10:00
5608,20,2000,2023-09-20 11:15:00
5609,10,3000,2023-09-20 11:20:00
5610,20,4000,2023-09-20 11:25:00
5611,10,3000,2023-09-20 11:30:00
5612,30,4000,2023-09-20 11:35:00
5613,30,1000,2023-09-20 11:40:00
5614,30,4000,2023-09-20 11:45:00
5615,20,4000,2023-09-20 11:50:00
5616,20,1000,2023-09-20 11:55:00
5617,20,3000,2023-09-20 12:00:00
5618,40,4000,2023-09-20 12:05:00
5619,20,1000,2023-09-20 12:10:00
5620,40,1000,2023-09-20 12:15:00
5621,30,3000,2023-09-20 12:20:00
5622,10,1000,2023-09-20 12:25:00
5623,30,4000,2023-09-20 12:30:00
5624,40,3000,2023-09-20 12:35:00
5625,20,4000,2023-09-20 12:40:00
5626,10,2000,2023-09-20 12:45:00
5627,30,3000,2023-09-20 12:50:00
5628,40,3000,2023-09-20 12:55:00
5629,10,2000,2023-09-20 13:00:00
5630,40,1000,2023-09-20 13:05:00
5631,10,1000,2023-09-20 13:10:00
5632,40,2000,2023-09-20 13:15:00
5633,20,4000,2023-09-20 13:20:00
5634,20,3000,2023-09-20 13:25:00
5635,10,1000,2023-09-20 13:30:00
5636,40,4000,2023-09-20 13:35:00
5637,30,4000,2023-09-20 13:40:00
5638,40,4000,2023-09-20 13:45:00
5639,10,4000,2023-09-20 13:50:00
5640,30,2000,2023-09-20 13:55:00
5641,20,2000,2023-09-20 14:00:00
5642,10,4000,2023-09-20 14:05:00
5643,30,2000,2023-09-20 14:10:00
5644,40,2000,2023-09-20 14:15:00
5645,10,2000,2023-09-20 14:20:00
5646,30,3000,2023-09-20 14:25:00
5647,40,3000,2023-09-20 14:30:00
5648,20,2000,2023-09-20 14:35:00
5649,10,3000,2023-09-20 14:40:00
5650,40,4000,2023-09-20 14:45:00
5651,20,1000,2023-09-20 14:50:00
5652,40,2000,2023-09-20 14:55:00
5653,20,2000,2023-09-20 15:00:00
5654,10,4000,2023-09-20 15:05:00
5655,30,1000,2023-09-20 15:10:00
5656,40,4000,2023-09-20 15:15:00
5657,20,3000,2023-09-20 15:20:00
5658,40,2000,2023-09-20 15:25:00
5659,30,4000,2023-09-20 15:30:00
5660,30,4000,2023-09-20 15:35:00
5661,30,1000,2023-09-20 15:40:00
5662,30,4000,2023-09-20 15:45:00
5663,20,1000,2023-09-20 15:50:00
5664,10,2000,2023-09-20 15:55:00
5665,10,2000,2023-09-20 16:00:00
5666,20,3000,2023-09-20 16:05:00
5667,40,2000,2023-09-20 16:10:00
5668,40,4000,2023-09-20 16:15:00
5669,20,3000,2023-09-20 16:20:00
5670,30,4000,2023-09-20 16:25:00
5671,20,3000,2023-09-20 16:30:00
5672,20,3000,2023-09-20 16:35:00
5673,20,2000,2023-09-20 16:40:00
5674,40,4000,2023-09-20 16:45:00
5675,40,1000,2023-09-20 16:50:00
5676,30,4000,2023-09-20 16:55:00
5677,20,4000,2023-09-20 17:00:00
5678,40,1000,2023-09-20 17:05:00
5679,20,2000,2023-09-20 17:10:00
5680,30,4000,2023-09-20 17:15:00
5681,30,3000,2023-09-20 17:20:00
5682,10,3000,2023-09-20 17:25:00
5683,10,3000,2023-09-20 17:30:00
5684,30,1000,2023-09-20 17:35:00
5685,20,2000,2023-09-20 17:40:00
5686,30,2000,2023-09-20 17:45:00
5687,40,2000,2023-09-20 17:50:00
5688,10,4000,2023-09-20 17:55:00
5689,30,3000,2023-09-20 18:00:00
5690,30,3000,2023-09-20 18:05:00
5691,20,1000,2023-09-20 18:10:00
5692,20,4000,2023-09-20 18:15:00
5693,40,1000,2023-09-20 18:20:00
5694,10,1000,2023-09-20 18:25:00
5695,10,2000,2023-09-20 18:30:00
5696,30,2000,2023-09-20 18:35:00
5697,30,3000,2023-09-20 18:40:00
5698,20,3000,2023-09-20 18:45:00
5699,30,4000,2023-09-20 18:50:00
5700,20,1000,2023-09-20 18:55:00
5701,30,1000,2023-09-20 19:00:00
5702,10,2000,2023-09-20 19:05:00
5703,30,1000,2023-09-20 19:10:00
5704,40,1000,2023-09-20 19:15:00
5705,10,3000,2023-09-20 19:20:00
5706,40,1000,2023-09-20 19:25:00
5707,40,1000,2023-09-20 19:30:00
5708,40,3000,2023-09-20 19:35:00
5709,40,3000,2023-09-20 19:40:00
5710,30,2000,2023-09-20 19:45:00
5711,40,2000,2023-09-20 19:50:00
5712,30,3000,2023-09-20 19:55:00
5713,20,1000,2023-09-20 20:00:00
5714,40,2000,2023-09-20 20:05:00
5715,30,1000,2023-09-20 20:10:00
5716,10,1000,2023-09-20 20:15:00
5717,40,4000,2023-09-20 20:20:00
5718,30,4000,2023-09-20 20:25:00
5719,10,2000,2023-09-20 20:30:00
5720,30,4000,2023-09-20 20:35:00
5721,40,2000,2023-09-20 20:40:00
5722,40,4000,2023-09-20 20:45:00
5723,40,2000,2023-09-20 20:50:00
5724,20,4000,2023-09-20 20:55:00
5725,30,1000,2023-09-20 21:00:00
5726,30,2000,2023-09-20 21:05:00
5727,10,2000,2023-09-20 21:10:00
5728,10,1000,2023-09-20 21:15:00
5729,40,2000,2023-09-20 21:20:00
5730,20,1000,2023-09-20 21:25:00
5731,10,3000,2023-09-20 21:30:00
5732,20,4000,2023-09-20 21:35:00
5733,10,3000,2023-09-20 21:40:00
5734,30,4000,2023-09-20 21:45:00
5735,10,4000,2023-09-20 21:50:00
5736,10,3000,2023-09-20 21:55:00
5737,30,1000,2023-09-20 22:00:00
5738,10,4000,2023-09-20 22:05:00
5739,30,1000,2023-09-20 22:10:00
5740,20,3000,2023-09-20 22:15:00
5741,20,1000,2023-09-20 22:20:00
5742,30,3000,2023-09-20 22:25:00
5743,10,3000,2023-09-20 22:30:00
5744,20,2000,2023-09-20 22:35:00
5745,10,1000,2023-09-20 22:40:00
5746,20,2000,2023-09-20 22:45:00
5747,30,2000,2023-09-20 22:50:00
5748,20,2000,2023-09-20 22:55:00
5749,30,3000,2023-09-20 23:00:00
5750,10,1000,2023-09-20 23:05:00
5751,30,1000,2023-09-20 23:10:00
5752,20,2000,2023-09-20 23:15:00
5753,20,4000,2023-09-20 23:20:00
5754,30,4000,2023-09-20 23:25:00
5755,20,4000,2023-09-20 23:30:00
5756,10,1000,2023-09-20 23:35:00
5757,40,2000,2023-09-20 23:40:00
5758,40,3000,2023-09-20 23:45:00
5759,10,3000,2023-09-20 23:50:00
5760,40,1000,2023-09-20 23:55:00
5761,40,3000,2023-09-21 00:00:00
5762,20,4000,2023-09-21 00:05:00
5763,40,1000,2023-09-21 00:10:00
5764,20,1000,2023-09-21 00:15:00
5765,10,2000,2023-09-21 00:20:00
5766,40,1000,2023-09-21 00:25:00
5767,40,1000,2023-09-21 00:30:00
5768,40,1000,2023-09-21 00:35:00
5769,10,2000,2023-09-21 00:40:00
5770,10,4000,2023-09-21 00:45:00
5771,30,2000,2023-09-21 00:50:00
5772,40,2000,2023-09-21 00:55:00
5773,40,4000,2023-09-21 01:00:00
5774,20,4000,2023-09-21 01:05:00
5775,10,4000,2023-09-21 01:10:00
5776,20,1000,2023-09-21 01:15:00
5777,40,3000,2023-09-21 01:20:00
5778,20,4000,2023-09-21 01:25:00
5779,20,2000,2023-09-21 01:30:00
5780,40,3000,2023-09-21 01:35:00
5781,20,4000,2023-09-21 01:40:00
5782,30,3000,2023-09-21 01:45:00
5783,10,1000,2023-09-21 01:50:00
5784,20,3000,2023-09-21 01:55:00
5785,20,2000,2023-09-21 02:00:00
5786,30,1000,2023-09-21 02:05:00
5787,20,4000,2023-09-21 02:10:00
5788,10,2000,2023-09-21 02:15:00
5789,20,3000,2023-09-21 02:20:00
5790,20,2000,2023-09-21 02:25:00
5791,30,1000,2023-09-21 02:30:00
5792,30,4000,2023-09-21 02:35:00
5793,20,1000,2023-09-21 02:40:00
5794,10,2000,2023-09-21 02:45:00
5795,30,3000,2023-09-21 02:50:00
5796,40,2000,2023-09-21 02:55:00
5797,10,1000,2023-09-21 03:00:00
5798,10,4000,2023-09-21 03:05:00
5799,30,2000,2023-09-21 03:10:00
5800,10,4000,2023-09-21 03:15:00
5801,40,2000,2023-09-21 03:20:00
5802,10,1000,2023-09-21 03:25:00
5803,20,4000,2023-09-21 03:30:00
5804,20,2000,2023-09-21 03:35:00
5805,20,2000,2023-09-21 03:40:00
5806,40,1000,2023-09-21 03:45:00
5807,40,3000,2023-09-21 03:50:00
5808,30,3000,2023-09-21 03:55:00
5809,40,3000,2023-09-21 04:00:00
5810,20,2000,2023-09-21 04:05:00
5811,10,4000,2023-09-21 04:10:00
5812,10,1000,2023-09-21 04:15:00
5813,40,1000,2023-09-21 04:20:00
5814,30,4000,2023-09-21 04:25:00
5815,30,1000,2023-09-21 04:30:00
5816,30,3000,2023-09-21 04:35:00
5817,30,4000,2023-09-21 04:40:00
5818,40,4000,2023-09-21 04:45:00
5819,30,2000,2023-09-21 04:50:00
5820,40,4000,2023-09-21 04:55:00
5821,40,1000,2023-09-21 05:00:00
5822,20,2000,2023-09-21 05:05:00
5823,20,4000,2023-09-21 05:10:00
5824,40,1000,2023-09-21 05:15:00
5825,20,4000,2023-09-21 05:20:00
5826,40,2000,2023-09-21 05:25:00
5827,20,4000,2023-09-21 05:30:00
5828,30,1000,2023-09-21 05:35:00
5829,10,3000,2023-09-21 05:40:00
5830,10,4000,2023-09-21 05:45:00
5831,40,3000,2023-09-21 05:50:00
5832,30,2000,2023-09-21 05:55:00
5833,20,4000,2023-09-21 06:00:00
5834,40,3000,2023-09-21 06:05:00
5835,30,3000,2023-09-21 06:10:00
5836,20,2000,2023-09-21 06:15:00
5837,40,4000,2023-09-21 06:20:00
5838,30,1000,2023-09-21 06:25:00
5839,20,3000,2023-09-21 06:30:00
5840,30,2000,2023-09-21 06:35:00
5841,40,4000,2023-09-21 06:40:00
5842,20,3000,2023-09-21 06:45:00
5843,20,2000,2023-09-21 06:50:00
5844,10,3000,2023-09-21 06:55:00
5845,40,4000,2023-09-21 07:00:00
5846,40,2000,2023-09-21 07:05:00
5847,30,2000,2023-09-21 07:10:00
5848,30,4000,2023-09-21 07:15:00
5849,20,2000,2023-09-21 07:20:00
5850,10,1000,2023-09-21 07:25:00
5851,20,4000,2023-09-21 07:30:00
5852,20,2000,2023-09-21 07:35:00
5853,20,4000,2023-09-21 07:40:00
5854,40,3000,2023-09-21 07:45:00
5855,30,1000,2023-09-21 07:50:00
5856,40,4000,2023-09-21 07:55:00
5857,30,2000,2023-09-21 08:00:00
5858,40,3000,2023-09-21 08:05:00
5859,40,3000,2023-09-21 08:10:00
5860,20,4000,2023-09-21 08:15:00
5861,40,2000,2023-09-21 08:20:00
5862,10,4000,2023-09-21 08:25:00
5863,40,3000,2023-09-21 08:30:00
5864,40,3000,2023-09-21 08:35:00
5865,10,1000,2023-09-21 08:40:00
5866,20,2000,2023-09-21 08:45:00
5867,30,3000,2023-09-21 08:50:00
5868,20,3000,2023-09-21 08:55:00
5869,30,2000,2023-09-21 09:00:00
5870,10,2000,2023-09-21 09:05:00
5871,10,3000,2023-09-21 09:10:00
5872,40,2000,2023-09-21 09:15:00
5873,20,2000,2023-09-21 09:20:00
5874,30,4000,2023-09-21 09:25:00
5875,20,1000,2023-09-21 09:30:00
5876,10,1000,2023-09-21 09:35:00
5877,20,2000,2023-09-21 09:40:00
5878,30,4000,2023-09-21 09:45:00
5879,10,2000,2023-09-21 09:50:00
5880,10,1000,2023-09-21 09:55:00
5881,10,4000,2023-09-21 10:00:00
5882,30,1000,2023-09-21 10:05:00
5883,40,2000,2023-09-21 10:10:00
5884,10,2000,2023-09-21 10:15:00
5885,10,4000,2023-09-21 10:20:00
5886,20,2000,2023-09-21 10:25:00
5887,30,3000,2023-09-21 10:30:00
5888,10,4000,2023-09-21 10:35:00
5889,20,3000,2023-09-21 10:40:00
5890,10,1000,2023-09-21 10:45:00
5891,30,3000,2023-09-21 10:50:00
5892,10,3000,2023-09-21 10:55:00
5893,30,3000,2023-09-21 11:00:00
5894,10,1000,2023-09-21 11:05:00
5895,10,1000,2023-09-21 11:10:00
5896,40,1000,2023-09-21 11:15:00
5897,30,1000,2023-09-21 11:20:00
5898,10,2000,2023-09-21 11:25:00
5899,20,3000,2023-09-21 11:30:00
5900,30,1000,2023-09-21 11:35:00
5901,20,3000,2023-09-21 11:40:00
5902,10,2000,2023-09-21 11:45:00
5903,10,2000,2023-09-21 11:50:00
5904,40,4000,2023-09-21 11:55:00
5905,30,1000,2023-09-21 12:00:00
5906,20,2000,2023-09-21 12:05:00
5907,20,1000,2023-09-21 12:10:00
5908,10,4000,2023-09-21 12:15:00
5909,30,2000,2023-09-21 12:20:00
5910,40,3000,2023-09-21 12:25:00
5911,40,2000,2023-09-21 12:30:00
5912,10,4000,2023-09-21 12:35:00
5913,20,1000,2023-09-21 12:40:00
5914,30,4000,2023-09-21 12:45:00
5915,20,1000,2023-09-21 12:50:00
5916,20,3000,2023-09-21 12:55:00
5917,20,1000,2023-09-21 13:00:00
5918,30,4000,2023-09-21 13:05:00
5919,30,4000,2023-09-21 13:10:00
5920,40,2000,2023-09-21 13:15:00
5921,30,1000,2023-09-21 13:20:00
5922,40,1000,2023-09-21 13:25:00
5923,20,4000,2023-09-21 13:30:00
5924,10,1000,2023-09-21 13:35:00
5925,10,2000,2023-09-21 13:40:00
5926,30,3000,2023-09-21 13:45:00
5927,10,2000,2023-09-21 13:50:00
5928,10,3000,2023-09-21 13:55:00
5929,30,4000,2023-09-21 14:00:00
5930,20,2000,2023-09-21 14:05:00
5931,30,4000,2023-09-21 14:10:00
5932,10,2000,2023-09-21 14:15:00
5933,10,3000,2023-09-21 14:20:00
5934,10,1000,2023-09-21 14:25:00
5935,20,3000,2023-09-21 14:30:00
5936,40,4000,2023-09-21 14:35:00
5937,30,2000,2023-09-21 14:40:00
5938,20,2000,2023-09-21 14:45:00
5939,20,3000,2023-09-21 14:50:00
5940,20,2000,2023-09-21 14:55:00
5941,20,4000,2023-09-21 15:00:00
5942,30,4000,2023-09-21 15:05:00
5943,40,1000,2023-09-21 15:10:00
5944,20,2000,2023-09-21 15:15:00
5945,30,2000,2023-09-21 15:20:00
5946,10,4000,2023-09-21 15:25:00
5947,30,2000,2023-09-21 15:30:00
5948,10,3000,2023-09-21 15:35:00
5949,20,2000,2023-09-21 15:40:00
5950,10,4000,2023-09-21 15:45:00
5951,10,1000,2023-09-21 15:50:00
5952,40,2000,2023-09-21 15:55:00
5953,20,4000,2023-09-21 16:00:00
5954,40,2000,2023-09-21 16:05:00
5955,20,2000,2023-09-21 16:10:00
5956,30,1000,2023-09-21 16:15:00
5957,30,1000,2023-09-21 16:20:00
5958,20,1000,2023-09-21 16:25:00
5959,20,3000,2023-09-21 16:30:00
5960,40,1000,2023-09-21 16:35:00
5961,20,2000,2023-09-21 16:40:00
5962,10,4000,2023-09-21 16:45:00
5963,20,3000,2023-09-21 16:50:00
5964,10,1000,2023-09-21 16:55:00
5965,10,1000,2023-09-21 17:00:00
5966,10,1000,2023-09-21 17:05:00
5967,20,3000,2023-09-21 17:10:00
5968,20,4000,2023-09-21 17:15:00
5969,10,1000,2023-09-21 17:20:00
5970,20,2000,2023-09-21 17:25:00
5971,10,3000,2023-09-21 17:30:00
5972,30,1000,2023-09-21 17:35:00
5973,40,3000,2023-09-21 17:40:00
5974,30,1000,2023-09-21 17:45:00
5975,40,1000,2023-09-21 17:50:00
5976,30,4000,2023-09-21 17:55:00
5977,30,3000,2023-09-21 18:00:00
5978,30,1000,2023-09-21 18:05:00
5979,10,3000,2023-09-21 18:10:00
5980,10,4000,2023-09-21 18:15:00
5981,20,4000,2023-09-21 18:20:00
5982,30,2000,2023-09-21 18:25:00
5983,20,4000,2023-09-21 18:30:00
5984,30,4000,2023-09-21 18:35:00
5985,20,4000,2023-09-21 18:40:00
5986,30,1000,2023-09-21 18:45:00
5987,10,2000,2023-09-21 18:50:00
5988,30,1000,2023-09-21 18:55:00
5989,40,1000,2023-09-21 19:00:00
5990,30,2000,2023-09-21 19:05:00
5991,40,1000,2023-09-21 19:10:00
5992,30,4000,2023-09-21 19:15:00
5993,30,3000,2023-09-21 19:20:00
